Term,bond_page_url,tkData,chart_json_url,ISIN,Name,Country,Issuer,Issue Volume,Currency,Issue Price,Issue Date,Coupon,Denomination,Quotation Type,Payment Type,Special Coupon Type,Maturity Date,Coupon Payment Date,Payment Frequency,No. of Payments per Year,Coupon Start Date,Final Coupon Date,Floater?,date,Close Price (% of par)
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202426-bond-2026-ca135087r978?miRedirects=1,"1,135402145,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,135402145,1330,184&from=20260105&to=20260119",CA135087R978,CANADA 24/26,Canada,"Canada, Government of...","22,000,000,000",CAD,99.59,5/6/2024,4.000%,1000,,regular interest,,8/3/2026,2/1/2026,,2.0,8/1/2024,8/2/2026,No,2026-01-12,100.86
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202426-bond-2026-ca135087r978?miRedirects=1,"1,135402145,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,135402145,1330,184&from=20260105&to=20260119",CA135087R978,CANADA 24/26,Canada,"Canada, Government of...","22,000,000,000",CAD,99.59,5/6/2024,4.000%,1000,,regular interest,,8/3/2026,2/1/2026,,2.0,8/1/2024,8/2/2026,No,2026-01-13,100.86
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202426-bond-2026-ca135087r978?miRedirects=1,"1,135402145,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,135402145,1330,184&from=20260105&to=20260119",CA135087R978,CANADA 24/26,Canada,"Canada, Government of...","22,000,000,000",CAD,99.59,5/6/2024,4.000%,1000,,regular interest,,8/3/2026,2/1/2026,,2.0,8/1/2024,8/2/2026,No,2026-01-14,100.86
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202426-bond-2026-ca135087r978?miRedirects=1,"1,135402145,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,135402145,1330,184&from=20260105&to=20260119",CA135087R978,CANADA 24/26,Canada,"Canada, Government of...","22,000,000,000",CAD,99.59,5/6/2024,4.000%,1000,,regular interest,,8/3/2026,2/1/2026,,2.0,8/1/2024,8/2/2026,No,2026-01-15,100.86
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202426-bond-2026-ca135087r978?miRedirects=1,"1,135402145,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,135402145,1330,184&from=20260105&to=20260119",CA135087R978,CANADA 24/26,Canada,"Canada, Government of...","22,000,000,000",CAD,99.59,5/6/2024,4.000%,1000,,regular interest,,8/3/2026,2/1/2026,,2.0,8/1/2024,8/2/2026,No,2026-01-16,100.85
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202126-bond-2026-ca135087l930?miRedirects=1,"1,111141014,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,111141014,1330,184&from=20260105&to=20260119",CA135087L930,CANADA 21/26,Canada,"Canada, Government of...","23,000,000,000",CAD,99.66,4/16/2021,1.000%,1000,,regular interest,,9/1/2026,3/1/2026,,2.0,9/1/2021,8/31/2026,No,2026-01-05,99.145
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202126-bond-2026-ca135087l930?miRedirects=1,"1,111141014,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,111141014,1330,184&from=20260105&to=20260119",CA135087L930,CANADA 21/26,Canada,"Canada, Government of...","23,000,000,000",CAD,99.66,4/16/2021,1.000%,1000,,regular interest,,9/1/2026,3/1/2026,,2.0,9/1/2021,8/31/2026,No,2026-01-06,99.145
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202126-bond-2026-ca135087l930?miRedirects=1,"1,111141014,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,111141014,1330,184&from=20260105&to=20260119",CA135087L930,CANADA 21/26,Canada,"Canada, Government of...","23,000,000,000",CAD,99.66,4/16/2021,1.000%,1000,,regular interest,,9/1/2026,3/1/2026,,2.0,9/1/2021,8/31/2026,No,2026-01-07,99.165
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202126-bond-2026-ca135087l930?miRedirects=1,"1,111141014,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,111141014,1330,184&from=20260105&to=20260119",CA135087L930,CANADA 21/26,Canada,"Canada, Government of...","23,000,000,000",CAD,99.66,4/16/2021,1.000%,1000,,regular interest,,9/1/2026,3/1/2026,,2.0,9/1/2021,8/31/2026,No,2026-01-08,99.16
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202126-bond-2026-ca135087l930?miRedirects=1,"1,111141014,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,111141014,1330,184&from=20260105&to=20260119",CA135087L930,CANADA 21/26,Canada,"Canada, Government of...","23,000,000,000",CAD,99.66,4/16/2021,1.000%,1000,,regular interest,,9/1/2026,3/1/2026,,2.0,9/1/2021,8/31/2026,No,2026-01-09,99.19
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202126-bond-2026-ca135087l930?miRedirects=1,"1,111141014,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,111141014,1330,184&from=20260105&to=20260119",CA135087L930,CANADA 21/26,Canada,"Canada, Government of...","23,000,000,000",CAD,99.66,4/16/2021,1.000%,1000,,regular interest,,9/1/2026,3/1/2026,,2.0,9/1/2021,8/31/2026,No,2026-01-12,99.18
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202126-bond-2026-ca135087l930?miRedirects=1,"1,111141014,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,111141014,1330,184&from=20260105&to=20260119",CA135087L930,CANADA 21/26,Canada,"Canada, Government of...","23,000,000,000",CAD,99.66,4/16/2021,1.000%,1000,,regular interest,,9/1/2026,3/1/2026,,2.0,9/1/2021,8/31/2026,No,2026-01-13,99.19
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202126-bond-2026-ca135087l930?miRedirects=1,"1,111141014,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,111141014,1330,184&from=20260105&to=20260119",CA135087L930,CANADA 21/26,Canada,"Canada, Government of...","23,000,000,000",CAD,99.66,4/16/2021,1.000%,1000,,regular interest,,9/1/2026,3/1/2026,,2.0,9/1/2021,8/31/2026,No,2026-01-14,99.2
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202126-bond-2026-ca135087l930?miRedirects=1,"1,111141014,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,111141014,1330,184&from=20260105&to=20260119",CA135087L930,CANADA 21/26,Canada,"Canada, Government of...","23,000,000,000",CAD,99.66,4/16/2021,1.000%,1000,,regular interest,,9/1/2026,3/1/2026,,2.0,9/1/2021,8/31/2026,No,2026-01-15,99.21
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202126-bond-2026-ca135087l930?miRedirects=1,"1,111141014,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,111141014,1330,184&from=20260105&to=20260119",CA135087L930,CANADA 21/26,Canada,"Canada, Government of...","23,000,000,000",CAD,99.66,4/16/2021,1.000%,1000,,regular interest,,9/1/2026,3/1/2026,,2.0,9/1/2021,8/31/2026,No,2026-01-16,99.22
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202426-bond-2026-ca135087s398?miRedirects=1,"1,137893857,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,137893857,1330,184&from=20260105&to=20260119",CA135087S398,CANADA 24/26,Canada,"Canada, Government of...","21,500,000,000",CAD,99.89,8/2/2024,3.250%,1000,,regular interest,,11/1/2026,5/1/2026,,2.0,11/1/2024,10/31/2026,No,2026-01-05,100.69
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202426-bond-2026-ca135087s398?miRedirects=1,"1,137893857,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,137893857,1330,184&from=20260105&to=20260119",CA135087S398,CANADA 24/26,Canada,"Canada, Government of...","21,500,000,000",CAD,99.89,8/2/2024,3.250%,1000,,regular interest,,11/1/2026,5/1/2026,,2.0,11/1/2024,10/31/2026,No,2026-01-06,100.69
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202426-bond-2026-ca135087s398?miRedirects=1,"1,137893857,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,137893857,1330,184&from=20260105&to=20260119",CA135087S398,CANADA 24/26,Canada,"Canada, Government of...","21,500,000,000",CAD,99.89,8/2/2024,3.250%,1000,,regular interest,,11/1/2026,5/1/2026,,2.0,11/1/2024,10/31/2026,No,2026-01-07,100.7
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202426-bond-2026-ca135087s398?miRedirects=1,"1,137893857,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,137893857,1330,184&from=20260105&to=20260119",CA135087S398,CANADA 24/26,Canada,"Canada, Government of...","21,500,000,000",CAD,99.89,8/2/2024,3.250%,1000,,regular interest,,11/1/2026,5/1/2026,,2.0,11/1/2024,10/31/2026,No,2026-01-08,100.69
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202426-bond-2026-ca135087s398?miRedirects=1,"1,137893857,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,137893857,1330,184&from=20260105&to=20260119",CA135087S398,CANADA 24/26,Canada,"Canada, Government of...","21,500,000,000",CAD,99.89,8/2/2024,3.250%,1000,,regular interest,,11/1/2026,5/1/2026,,2.0,11/1/2024,10/31/2026,No,2026-01-09,100.69
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202426-bond-2026-ca135087s398?miRedirects=1,"1,137893857,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,137893857,1330,184&from=20260105&to=20260119",CA135087S398,CANADA 24/26,Canada,"Canada, Government of...","21,500,000,000",CAD,99.89,8/2/2024,3.250%,1000,,regular interest,,11/1/2026,5/1/2026,,2.0,11/1/2024,10/31/2026,No,2026-01-12,100.69
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202426-bond-2026-ca135087s398?miRedirects=1,"1,137893857,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,137893857,1330,184&from=20260105&to=20260119",CA135087S398,CANADA 24/26,Canada,"Canada, Government of...","21,500,000,000",CAD,99.89,8/2/2024,3.250%,1000,,regular interest,,11/1/2026,5/1/2026,,2.0,11/1/2024,10/31/2026,No,2026-01-13,100.68
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202426-bond-2026-ca135087s398?miRedirects=1,"1,137893857,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,137893857,1330,184&from=20260105&to=20260119",CA135087S398,CANADA 24/26,Canada,"Canada, Government of...","21,500,000,000",CAD,99.89,8/2/2024,3.250%,1000,,regular interest,,11/1/2026,5/1/2026,,2.0,11/1/2024,10/31/2026,No,2026-01-14,100.7
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202426-bond-2026-ca135087s398?miRedirects=1,"1,137893857,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,137893857,1330,184&from=20260105&to=20260119",CA135087S398,CANADA 24/26,Canada,"Canada, Government of...","21,500,000,000",CAD,99.89,8/2/2024,3.250%,1000,,regular interest,,11/1/2026,5/1/2026,,2.0,11/1/2024,10/31/2026,No,2026-01-15,100.7
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202426-bond-2026-ca135087s398?miRedirects=1,"1,137893857,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,137893857,1330,184&from=20260105&to=20260119",CA135087S398,CANADA 24/26,Canada,"Canada, Government of...","21,500,000,000",CAD,99.89,8/2/2024,3.250%,1000,,regular interest,,11/1/2026,5/1/2026,,2.0,11/1/2024,10/31/2026,No,2026-01-16,100.7
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202427-bond-2027-ca135087s547?miRedirects=1,"1,139591564,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,139591564,1330,184&from=20260105&to=20260119",CA135087S547,CANADA 24/27,Canada,"Canada, Government of...","27,500,000,000",CAD,99.84,11/1/2024,3.000%,1000,,regular interest,,2/1/2027,2/1/2026,,2.0,2/1/2025,1/31/2027,No,2026-01-05,100.545
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202427-bond-2027-ca135087s547?miRedirects=1,"1,139591564,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,139591564,1330,184&from=20260105&to=20260119",CA135087S547,CANADA 24/27,Canada,"Canada, Government of...","27,500,000,000",CAD,99.84,11/1/2024,3.000%,1000,,regular interest,,2/1/2027,2/1/2026,,2.0,2/1/2025,1/31/2027,No,2026-01-06,100.56
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202427-bond-2027-ca135087s547?miRedirects=1,"1,139591564,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,139591564,1330,184&from=20260105&to=20260119",CA135087S547,CANADA 24/27,Canada,"Canada, Government of...","27,500,000,000",CAD,99.84,11/1/2024,3.000%,1000,,regular interest,,2/1/2027,2/1/2026,,2.0,2/1/2025,1/31/2027,No,2026-01-07,100.57
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202427-bond-2027-ca135087s547?miRedirects=1,"1,139591564,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,139591564,1330,184&from=20260105&to=20260119",CA135087S547,CANADA 24/27,Canada,"Canada, Government of...","27,500,000,000",CAD,99.84,11/1/2024,3.000%,1000,,regular interest,,2/1/2027,2/1/2026,,2.0,2/1/2025,1/31/2027,No,2026-01-08,100.565
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202427-bond-2027-ca135087s547?miRedirects=1,"1,139591564,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,139591564,1330,184&from=20260105&to=20260119",CA135087S547,CANADA 24/27,Canada,"Canada, Government of...","27,500,000,000",CAD,99.84,11/1/2024,3.000%,1000,,regular interest,,2/1/2027,2/1/2026,,2.0,2/1/2025,1/31/2027,No,2026-01-09,100.565
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202427-bond-2027-ca135087s547?miRedirects=1,"1,139591564,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,139591564,1330,184&from=20260105&to=20260119",CA135087S547,CANADA 24/27,Canada,"Canada, Government of...","27,500,000,000",CAD,99.84,11/1/2024,3.000%,1000,,regular interest,,2/1/2027,2/1/2026,,2.0,2/1/2025,1/31/2027,No,2026-01-12,100.57
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202427-bond-2027-ca135087s547?miRedirects=1,"1,139591564,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,139591564,1330,184&from=20260105&to=20260119",CA135087S547,CANADA 24/27,Canada,"Canada, Government of...","27,500,000,000",CAD,99.84,11/1/2024,3.000%,1000,,regular interest,,2/1/2027,2/1/2026,,2.0,2/1/2025,1/31/2027,No,2026-01-13,100.555
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202427-bond-2027-ca135087s547?miRedirects=1,"1,139591564,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,139591564,1330,184&from=20260105&to=20260119",CA135087S547,CANADA 24/27,Canada,"Canada, Government of...","27,500,000,000",CAD,99.84,11/1/2024,3.000%,1000,,regular interest,,2/1/2027,2/1/2026,,2.0,2/1/2025,1/31/2027,No,2026-01-14,100.58
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202427-bond-2027-ca135087s547?miRedirects=1,"1,139591564,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,139591564,1330,184&from=20260105&to=20260119",CA135087S547,CANADA 24/27,Canada,"Canada, Government of...","27,500,000,000",CAD,99.84,11/1/2024,3.000%,1000,,regular interest,,2/1/2027,2/1/2026,,2.0,2/1/2025,1/31/2027,No,2026-01-15,100.585
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202427-bond-2027-ca135087s547?miRedirects=1,"1,139591564,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,139591564,1330,184&from=20260105&to=20260119",CA135087S547,CANADA 24/27,Canada,"Canada, Government of...","27,500,000,000",CAD,99.84,11/1/2024,3.000%,1000,,regular interest,,2/1/2027,2/1/2026,,2.0,2/1/2025,1/31/2027,No,2026-01-16,100.585
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202127-bond-2027-ca135087m847?miRedirects=1,"1,114329463,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,114329463,1330,184&from=20260105&to=20260119",CA135087M847,CANADA 21/27,Canada,"Canada, Government of...","13,000,000,000",CAD,99.66,10/15/2021,1.250%,1000,,regular interest,,3/1/2027,3/1/2026,,2.0,3/1/2022,2/28/2027,No,2026-01-05,98.6
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202127-bond-2027-ca135087m847?miRedirects=1,"1,114329463,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,114329463,1330,184&from=20260105&to=20260119",CA135087M847,CANADA 21/27,Canada,"Canada, Government of...","13,000,000,000",CAD,99.66,10/15/2021,1.250%,1000,,regular interest,,3/1/2027,3/1/2026,,2.0,3/1/2022,2/28/2027,No,2026-01-06,98.63
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202127-bond-2027-ca135087m847?miRedirects=1,"1,114329463,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,114329463,1330,184&from=20260105&to=20260119",CA135087M847,CANADA 21/27,Canada,"Canada, Government of...","13,000,000,000",CAD,99.66,10/15/2021,1.250%,1000,,regular interest,,3/1/2027,3/1/2026,,2.0,3/1/2022,2/28/2027,No,2026-01-07,98.66
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202127-bond-2027-ca135087m847?miRedirects=1,"1,114329463,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,114329463,1330,184&from=20260105&to=20260119",CA135087M847,CANADA 21/27,Canada,"Canada, Government of...","13,000,000,000",CAD,99.66,10/15/2021,1.250%,1000,,regular interest,,3/1/2027,3/1/2026,,2.0,3/1/2022,2/28/2027,No,2026-01-08,98.67
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202127-bond-2027-ca135087m847?miRedirects=1,"1,114329463,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,114329463,1330,184&from=20260105&to=20260119",CA135087M847,CANADA 21/27,Canada,"Canada, Government of...","13,000,000,000",CAD,99.66,10/15/2021,1.250%,1000,,regular interest,,3/1/2027,3/1/2026,,2.0,3/1/2022,2/28/2027,No,2026-01-09,98.67
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202127-bond-2027-ca135087m847?miRedirects=1,"1,114329463,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,114329463,1330,184&from=20260105&to=20260119",CA135087M847,CANADA 21/27,Canada,"Canada, Government of...","13,000,000,000",CAD,99.66,10/15/2021,1.250%,1000,,regular interest,,3/1/2027,3/1/2026,,2.0,3/1/2022,2/28/2027,No,2026-01-12,98.67
Short-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202127-bond-2027-ca135087m847?miRedirects=1,"1,114329463,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,114329463,1330,184&from=20260105&to=20260119",CA135087M847,CANADA 21/27,Canada,"Canada, Government of...","13,000,000,000",CAD,99.66,10/15/2021,1.250%,1000,,regular interest,,3/1/2027,3/1/2026,,2.0,3/1/2022,2/28/2027,No,2026-01-13,98.68
